Record Type	CDS Code
School	36676786156194
School	36676787100464
School	36676780125112
School	36676786975148
School	36676786035588
School	36676866035646
School	36676866101034
School	36676866921670
School	36676866035596
School	36676866110142
School	36676866035604
School	36676866035612
School	36676866035620
School	36676866108831
School	36676866035653
School	36676866113633
School	36676866035679
School	36676866107452
School	36676866035687
School	36676866120422
School	36676866035711
School	36676866140289
School	36676866035638
School	36676866035729
School	36676866035737
School	36676866035661
School	36676866035745
School	36676940115733
School	36676940132803
School	36676946093603
School	36676946131593
School	36676946035752
School	36676946204085
School	36676946035927
School	36676947089857
School	36676947096423
School	36676946035760
School	36676946141154
School	36676946141162
School	36676947091507
School	36676946109185
School	36676947096704
School	36676944620389
School	36676946203897
School	36676946097646
School	36676946130702
School	36677026146468
School	36677027101496
School	36677026112114
School	36677026107569
School	36677026117519
School	36677027096696
School	36677026116263
School	36677020102947
School	36677026155220
School	36677026112130
School	36677027030422
School	36677020102939
School	36677020117382
School	36677026035778
School	36677020135293
School	36677026119622
School	36677026137152
School	36677026119630
School	36677026118467
School	36677020113688
School	36677026981948
School	36677026131585
School	36677026131619
School	36677026035786
School	36677026112122
School	36677027104623
School	36677026108005
School	36677026106595
School	36677106204630
School	36677100100347
School	36677100113944
School	36677106110670
School	36677106106702
School	36677106115984
School	36677106068761
School	36677106114052
School	36677106096275
School	36677100133371
School	36677100102517
School	36677106965479
School	36677106111173
School	36677106035794
School	36677100113423
School	36677106157028
School	36677106201412
School	36677106035810
School	36677106106470
School	36677107054042
School	36677106110688
School	36677106035828
School	36677107091523
School	36677106035836
School	36677106108062
School	36677106035844
School	36677106035851
School	36677107092372
School	36677106035869
School	36677106035877
School	36677106035885
School	36677106975064
School	36677106108070
School	36677106151559
School	36677106119986
School	36677106035901
School	36677106975130
School	36677106120042
School	36677106102933
School	36677106035893
School	36677106035919
School	36677360116723
School	36677360131151
School	36677360136069
School	36677360128439
School	36677360139576
School	36677366035935
School	36677360130948
School	36677366107072
School	36677367078249
School	36677360136937
School	36677446105498
School	36677446035968
School	36677446100028
School	36677446035943
School	36677446035950
School	36677446100937
School	36677446106454
School	36677446103337
School	36677446089643
School	36750446108120
School	36750446105498
School	36750440107805
School	36750446035968
School	36750446915151
School	36750447096712
School	36750446108112
School	36750446035943
School	36750446035950
School	36750446100937
School	36750440119107
School	36750440118059
School	36750446106454
School	36750446144687
School	36750446103337
School	36750446089643
School	36750446114680
School	36750440114090
School	36750447010051
School	36750440107813
School	36750440112441
School	36750446205777
School	36750440107854
School	36750446147094
School	36750446111751
School	36750516035976
School	36750516105720
School	36677696035976
School	36677696106330
School	36677696105720
School	36677776957682
School	36677776109615
School	36677776106827
School	36677776035984
School	36677776151088
School	36677776109623
School	36677776137491
School	36677776200133
School	36677776035992
School	36677776149728
School	36677776036008
School	36677776113070
School	36677776036016
School	36677776036024
School	36677777102049
School	36677776105589
School	36677776036040
School	36677777104615
School	36677856105449
School	36677856200570
School	36677856102909
School	36677856036057
School	36677850135483
School	36677856110050
School	36677936036065
School	36678016036073
School	36678016101885
School	36678010131888
School	36678016095954
School	36678016095962
School	36678016036099
School	36678016036081
School	36678016202881
School	36678016906457
School	36678016036107
School	36678016036115
School	36678196036123
School	36678196036131
School	36678196120133
School	36678196036149
School	36678196036156
School	36678196036164
School	36678196036172
School	36678196036180
School	36678196036214
